collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
248,Virulent Silencer,{3},3.0,Artifact Creature — Robot Assassin,uncommon,,,"Whenever a nontoken artifact creature you control deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",2,3,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/248/virulent-silencer?utm_source=api
249,Wurmwall Sweeper,{2},2.0,Artifact — Spacecraft,common,,,"When this Spacecraft enters, surveil 2.
Station (Tap another creature you control: Put charge counters equal to its power on this Spacecraft. Station only as a sorcery. It's an artifact creature at 4+.)
4+ | Flying",2,2,,"Surveil, Station",Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/249/wurmwall-sweeper?utm_source=api
250,"Adagia, Windswept Bastion",,0.0,Land — Planet,mythic,,W,"This land enters tapped.
{T}: Add {W}.
Station (Tap another creature you control: Put charge counters equal to its power on this Planet. Station only as a sorcery.)
12+ | {3}{W}, {T}: Create a token that's a copy of target artifact or enchantment you control, except it's legendary. Activate only as a sorcery.",,,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/250/adagia-windswept-bastion?utm_source=api
251,Breeding Pool,,0.0,Land — Forest Island,rare,,"G, U","({T}: Add {G} or {U}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/251/breeding-pool?utm_source=api
252,Command Bridge,,0.0,Land,common,,,"This land enters tapped.
When this land enters, sacrifice it unless you tap an untapped permanent you control.
{T}: Add one mana of any color.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/252/command-bridge?utm_source=api
253,"Evendo, Waking Haven",,0.0,Land — Planet,mythic,,G,"This land enters tapped.
{T}: Add {G}.
Station (Tap another creature you control: Put charge counters equal to its power on this Planet. Station only as a sorcery.)
12+ | {G}, {T}: Add {G} for each creature you control.",,,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/253/evendo-waking-haven?utm_source=api
254,Godless Shrine,,0.0,Land — Plains Swamp,rare,,"B, W","({T}: Add {W} or {B}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/254/godless-shrine?utm_source=api
255,"Kavaron, Memorial World",,0.0,Land — Planet,mythic,,R,"This land enters tapped.
{T}: Add {R}.
Station (Tap another creature you control: Put charge counters equal to its power on this Planet. Station only as a sorcery.)
12+ | {1}{R}, {T}, Sacrifice a land: Create a 2/2 colorless Robot artifact creature token, then creatures you control get +1/+0 and gain haste until end of turn.",,,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/255/kavaron-memorial-world?utm_source=api
256,Sacred Foundry,,0.0,Land — Mountain Plains,rare,,"R, W","({T}: Add {R} or {W}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/256/sacred-foundry?utm_source=api
257,Secluded Starforge,,0.0,Land,rare,,,"{T}: Add {C}.
{2}, {T}, Tap X untapped artifacts you control: Target creature gets +X/+0 until end of turn. Activate only as a sorcery.
{5}, {T}: Create a 2/2 colorless Robot artifact creature token.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/257/secluded-starforge?utm_source=api
258,Stomping Ground,,0.0,Land — Mountain Forest,rare,,"G, R","({T}: Add {R} or {G}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/258/stomping-ground?utm_source=api
259,"Susur Secundi, Void Altar",,0.0,Land — Planet,mythic,,B,"This land enters tapped.
{T}: Add {B}.
Station (Tap another creature you control: Put charge counters equal to its power on this Planet. Station only as a sorcery.)
12+ | {1}{B}, {T}, Pay 2 life, Sacrifice a creature: Draw cards equal to the sacrificed creature's power. Activate only as a sorcery.",,,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/259/susur-secundi-void-altar?utm_source=api
260,"Uthros, Titanic Godcore",,0.0,Land — Planet,mythic,,U,"This land enters tapped.
{T}: Add {U}.
Station (Tap another creature you control: Put charge counters equal to its power on this Planet. Station only as a sorcery.)
12+ | {U}, {T}: Add {U} for each artifact you control.",,,,Station,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/260/uthros-titanic-godcore?utm_source=api
261,Watery Grave,,0.0,Land — Island Swamp,rare,,"B, U","({T}: Add {U} or {B}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/261/watery-grave?utm_source=api
267,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/267/plains?utm_source=api
269,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/269/island?utm_source=api
271,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/271/swamp?utm_source=api
273,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/273/mountain?utm_source=api
275,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Edge of Eternities,2025-08-01,https://scryfall.com/card/eoe/275/forest?utm_source=api
