collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
277,Dreamroot Cascade,,0.0,Land,rare,,"G, U","This land enters tapped unless you control two or more other lands.
{T}: Add {G} or {U}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/277/dreamroot-cascade?utm_source=api
278,Evolving Wilds,,0.0,Land,common,,,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/278/evolving-wilds?utm_source=api
279,Hanweir Battlements,,0.0,Land,rare,,R,"{T}: Add {C}.
{R}, {T}: Target creature gains haste until end of turn.
{3}{R}{R}, {T}: If you both own and control this land and a creature named Hanweir Garrison, exile them, then meld them into Hanweir, the Writhing Township.",,,,Meld,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/279/hanweir-battlements?utm_source=api
280,Haunted Ridge,,0.0,Land,rare,,"B, R","This land enters tapped unless you control two or more other lands.
{T}: Add {B} or {R}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/280/haunted-ridge?utm_source=api
281,Overgrown Farmland,,0.0,Land,rare,,"G, W","This land enters tapped unless you control two or more other lands.
{T}: Add {G} or {W}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/281/overgrown-farmland?utm_source=api
282,Rockfall Vale,,0.0,Land,rare,,"G, R","This land enters tapped unless you control two or more other lands.
{T}: Add {R} or {G}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/282/rockfall-vale?utm_source=api
283,Shattered Sanctum,,0.0,Land,rare,,"B, W","This land enters tapped unless you control two or more other lands.
{T}: Add {W} or {B}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/283/shattered-sanctum?utm_source=api
284,Shipwreck Marsh,,0.0,Land,rare,,"B, U","This land enters tapped unless you control two or more other lands.
{T}: Add {U} or {B}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/284/shipwreck-marsh?utm_source=api
285,Stormcarved Coast,,0.0,Land,rare,,"R, U","This land enters tapped unless you control two or more other lands.
{T}: Add {U} or {R}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/285/stormcarved-coast?utm_source=api
286,Sundown Pass,,0.0,Land,rare,,"R, W","This land enters tapped unless you control two or more other lands.
{T}: Add {R} or {W}.",,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/286/sundown-pass?utm_source=api
287,"Westvale Abbey // Ormendahl, Profane Prince",,0.0,Land // Legendary Creature — Demon,rare,,B,,,,,"Flying, Lifelink, Indestructible, Transform, Haste",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/287/westvale-abbey-ormendahl-profane-prince?utm_source=api
288,Plains,,0.0,Basic Land — Plains,common,,W,({T}: Add {W}.),,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/288/plains?utm_source=api
290,Island,,0.0,Basic Land — Island,common,,U,({T}: Add {U}.),,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/290/island?utm_source=api
292,Swamp,,0.0,Basic Land — Swamp,common,,B,({T}: Add {B}.),,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/292/swamp?utm_source=api
294,Mountain,,0.0,Basic Land — Mountain,common,,R,({T}: Add {R}.),,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/294/mountain?utm_source=api
296,Forest,,0.0,Basic Land — Forest,common,,G,({T}: Add {G}.),,,,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/296/forest?utm_source=api
475,Liliana of the Veil,{1}{B}{B},3.0,Legendary Planeswalker — Liliana,mythic,B,B,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.",,,3,,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/475/liliana-of-the-veil?utm_source=api
477,"Avacyn, Angel of Hope",{5}{W}{W}{W},8.0,Legendary Creature — Angel,mythic,W,W,"Flying, vigilance, indestructible
Other permanents you control have indestructible.",8,8,,"Flying, Indestructible, Vigilance",Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/477/avacyn-angel-of-hope?utm_source=api
478,Snapcaster Mage,{1}{U},2.0,Creature — Human Wizard,mythic,U,U,"Flash
When this creature enters, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",2,1,,Flash,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/478/snapcaster-mage?utm_source=api
479,Balefire Dragon,{5}{R}{R},7.0,Creature — Dragon,mythic,R,R,"Flying
Whenever this creature deals combat damage to a player, it deals that much damage to each creature that player controls.",6,6,,Flying,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/479/balefire-dragon?utm_source=api
480,Craterhoof Behemoth,{5}{G}{G}{G},8.0,Creature — Beast,mythic,G,G,"Haste
When this creature enters, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.",5,5,,Haste,Innistrad Remastered,2025-01-24,https://scryfall.com/card/inr/480/craterhoof-behemoth?utm_source=api
