collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
502,Prayer of Binding,{3}{W},4.0,Enchantment,uncommon,W,W,"Flash
When this enchantment enters, exile up to one target nonland permanent an opponent controls until this enchantment leaves the battlefield. You gain 2 life.",,,,Flash,Foundations,2024-11-15,https://scryfall.com/card/fdn/502/prayer-of-binding?utm_source=api
503,Twinblade Paladin,{3}{W},4.0,Creature — Human Knight,uncommon,W,W,"Whenever you gain life, put a +1/+1 counter on this creature.
As long as you have 25 or more life, this creature has double strike. (It deals both first-strike and regular combat damage.)",3,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/503/twinblade-paladin?utm_source=api
504,Burrog Befuddler,{1}{U},2.0,Creature — Frog Wizard,common,U,U,"Flash (You may cast this spell any time you could cast an instant.)
When this creature enters, target creature an opponent controls gets -1/-0 until end of turn.",2,1,,Flash,Foundations,2024-11-15,https://scryfall.com/card/fdn/504/burrog-befuddler?utm_source=api
505,Cancel,{1}{U}{U},3.0,Instant,common,U,U,Counter target spell.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/505/cancel?utm_source=api
506,Corsair Captain,{2}{U},3.0,Creature — Human Pirate,rare,U,U,"When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Other Pirates you control get +1/+1.",2,2,,Treasure,Foundations,2024-11-15,https://scryfall.com/card/fdn/506/corsair-captain?utm_source=api
507,Eaten by Piranhas,{1}{U},2.0,Enchantment — Aura,uncommon,U,U,"Flash (You may cast this spell any time you could cast an instant.)
Enchant creature
Enchanted creature loses all abilities and is a black Skeleton creature with base power and toughness 1/1. (It loses all other colors, card types, and creature types.)",,,,"Enchant, Flash",Foundations,2024-11-15,https://scryfall.com/card/fdn/507/eaten-by-piranhas?utm_source=api
508,Exclusion Mage,{2}{U},3.0,Creature — Human Wizard,uncommon,U,U,"When this creature enters, return target creature an opponent controls to its owner's hand.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/508/exclusion-mage?utm_source=api
509,Into the Roil,{1}{U},2.0,Instant,common,U,U,"Kicker {1}{U} (You may pay an additional {1}{U} as you cast this spell.)
Return target nonland permanent to its owner's hand. If this spell was kicked, draw a card.",,,,Kicker,Foundations,2024-11-15,https://scryfall.com/card/fdn/509/into-the-roil?utm_source=api
510,Kitesail Corsair,{1}{U},2.0,Creature — Human Pirate,common,U,U,This creature has flying as long as it's attacking.,2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/510/kitesail-corsair?utm_source=api
511,Mystic Archaeologist,{1}{U},2.0,Creature — Human Wizard,rare,U,U,{3}{U}{U}: Draw two cards.,2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/511/mystic-archaeologist?utm_source=api
512,Opt,{U},1.0,Instant,common,U,U,"Scry 1. (Look at the top card of your library. You may put that card on the bottom.)
Draw a card.",,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/512/opt?utm_source=api
513,Quick Study,{2}{U},3.0,Instant,common,U,U,Draw two cards.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/513/quick-study?utm_source=api
514,Starlight Snare,{2}{U},3.0,Enchantment — Aura,common,U,U,"Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/514/starlight-snare?utm_source=api
515,Storm Fleet Spy,{2}{U},3.0,Creature — Human Pirate,uncommon,U,U,"Raid — When this creature enters, if you attacked this turn, draw a card.",2,2,,Raid,Foundations,2024-11-15,https://scryfall.com/card/fdn/515/storm-fleet-spy?utm_source=api
516,Bloodtithe Collector,{4}{B},5.0,Creature — Vampire Noble,uncommon,B,B,"Flying
When this creature enters, if an opponent lost life this turn, each opponent discards a card.",3,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/516/bloodtithe-collector?utm_source=api
517,Cemetery Recruitment,{1}{B},2.0,Sorcery,common,B,B,"Return target creature card from your graveyard to your hand. If it's a Zombie card, draw a card.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/517/cemetery-recruitment?utm_source=api
518,Crossway Troublemakers,{5}{B},6.0,Creature — Vampire,rare,B,B,"Attacking Vampires you control have deathtouch and lifelink. (Any amount of damage they deal to a creature is enough to destroy it. Damage dealt by those creatures also causes their controller to gain that much life.)
Whenever a Vampire you control dies, you may pay 2 life. If you do, draw a card.",5,5,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/518/crossway-troublemakers?utm_source=api
519,Crow of Dark Tidings,{2}{B},3.0,Creature — Zombie Bird,common,B,B,"Flying
When this creature enters or dies, mill two cards. (Put the top two cards of your library into your graveyard.)",2,1,,"Flying, Mill",Foundations,2024-11-15,https://scryfall.com/card/fdn/519/crow-of-dark-tidings?utm_source=api
520,Deadly Plot,{3}{B},4.0,Instant,uncommon,B,B,"Choose one —
• Destroy target creature or planeswalker.
• Return target Zombie creature card from your graveyard to the battlefield tapped.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/520/deadly-plot?utm_source=api
521,Death Baron,{1}{B}{B},3.0,Creature — Zombie Wizard,rare,B,B,Skeletons you control and other Zombies you control get +1/+1 and have deathtouch. (Any amount of damage they deal to a creature is enough to destroy it.),2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/521/death-baron?utm_source=api
522,Highborn Vampire,{3}{B},4.0,Creature — Vampire Warrior,common,B,B,,4,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/522/highborn-vampire?utm_source=api
523,Maalfeld Twins,{5}{B},6.0,Creature — Zombie,uncommon,B,B,"When this creature dies, create two 2/2 black Zombie creature tokens.",4,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/523/maalfeld-twins?utm_source=api
524,Moment of Craving,{1}{B},2.0,Instant,common,B,B,Target creature gets -2/-2 until end of turn. You gain 2 life.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/524/moment-of-craving?utm_source=api
525,Offer Immortality,{1}{B},2.0,Instant,common,B,B,"Target creature gains deathtouch and indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/525/offer-immortality?utm_source=api
526,Skeleton Archer,{3}{B},4.0,Creature — Skeleton Archer,common,B,B,"When this creature enters, it deals 1 damage to any target.",3,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/526/skeleton-archer?utm_source=api
527,Suspicious Shambler,{3}{B},4.0,Creature — Zombie,common,B,B,"{4}{B}{B}, Exile this card from your graveyard: Create two 2/2 black Zombie creature tokens. Activate only as a sorcery.",4,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/527/suspicious-shambler?utm_source=api
528,Undying Malice,{B},1.0,Instant,common,B,B,"Until end of turn, target creature gains ""When this creature dies, return it to the battlefield tapped under its owner's control with a +1/+1 counter on it.""",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/528/undying-malice?utm_source=api
529,Untamed Hunger,{2}{B},3.0,Enchantment — Aura,common,B,B,"Enchant creature
Enchanted creature gets +2/+1 and has menace. (It can't be blocked except by two or more creatures.)",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/529/untamed-hunger?utm_source=api
530,Vampire Interloper,{1}{B},2.0,Creature — Vampire Scout,common,B,B,"Flying
This creature can't block.",2,1,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/530/vampire-interloper?utm_source=api
531,Vampire Neonate,{B},1.0,Creature — Vampire,common,B,B,"{2}, {T}: Each opponent loses 1 life and you gain 1 life.",0,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/531/vampire-neonate?utm_source=api
532,Vampire Spawn,{2}{B},3.0,Creature — Vampire,common,B,B,"When this creature enters, each opponent loses 2 life and you gain 2 life.",2,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/532/vampire-spawn?utm_source=api
533,Battle-Rattle Shaman,{3}{R},4.0,Creature — Goblin Shaman,uncommon,R,R,"At the beginning of combat on your turn, you may have target creature get +2/+0 until end of turn.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/533/battle-rattle-shaman?utm_source=api
534,Carnelian Orb of Dragonkind,{2}{R},3.0,Artifact,common,R,R,"{T}: Add {R}. If that mana is spent on a Dragon creature spell, it gains haste until end of turn.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/534/carnelian-orb-of-dragonkind?utm_source=api
535,Dragon Fodder,{1}{R},2.0,Sorcery,common,R,R,Create two 1/1 red Goblin creature tokens.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/535/dragon-fodder?utm_source=api
536,Dragonlord's Servant,{1}{R},2.0,Creature — Goblin Shaman,uncommon,R,R,Dragon spells you cast cost {1} less to cast.,1,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/536/dragonlords-servant?utm_source=api
537,Dropkick Bomber,{2}{R},3.0,Creature — Goblin Warrior,rare,R,R,"Other Goblins you control get +1/+1.
{R}: Until end of turn, another target Goblin you control gains flying and ""When this creature deals combat damage, sacrifice it.""",2,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/537/dropkick-bomber?utm_source=api
538,Fire Elemental,{3}{R}{R},5.0,Creature — Elemental,common,R,R,,5,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/538/fire-elemental?utm_source=api
539,Goblin Oriflamme,{1}{R},2.0,Enchantment,uncommon,R,R,Attacking creatures you control get +1/+0.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/539/goblin-oriflamme?utm_source=api
540,Goblin Smuggler,{2}{R},3.0,Creature — Goblin Rogue,common,R,R,"Haste (This creature can attack and {T} as soon as it comes under your control.)
{T}: Another target creature with power 2 or less can't be blocked this turn.",2,2,,Haste,Foundations,2024-11-15,https://scryfall.com/card/fdn/540/goblin-smuggler?utm_source=api
541,Kargan Dragonrider,{1}{R},2.0,Creature — Human Warrior,common,R,R,"As long as you control a Dragon, this creature has flying.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/541/kargan-dragonrider?utm_source=api
542,Kindled Fury,{R},1.0,Instant,common,R,R,Target creature gets +1/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/542/kindled-fury?utm_source=api
543,Raging Redcap,{2}{R},3.0,Creature — Goblin Knight,common,R,R,Double strike (This creature deals both first-strike and regular combat damage.),1,2,,Double strike,Foundations,2024-11-15,https://scryfall.com/card/fdn/543/raging-redcap?utm_source=api
544,Rapacious Dragon,{4}{R},5.0,Creature — Dragon,common,R,R,"Flying
When this creature enters, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this token: Add one mana of any color."")",3,3,,"Flying, Treasure",Foundations,2024-11-15,https://scryfall.com/card/fdn/544/rapacious-dragon?utm_source=api
545,Scorching Dragonfire,{1}{R},2.0,Instant,common,R,R,"Scorching Dragonfire deals 3 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/545/scorching-dragonfire?utm_source=api
546,Seize the Spoils,{2}{R},3.0,Sorcery,common,R,R,"As an additional cost to cast this spell, discard a card.
Draw two cards and create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,,Treasure,Foundations,2024-11-15,https://scryfall.com/card/fdn/546/seize-the-spoils?utm_source=api
547,Skyraker Giant,{2}{R}{R},4.0,Creature — Giant,common,R,R,Reach (This creature can block creatures with flying.),4,3,,Reach,Foundations,2024-11-15,https://scryfall.com/card/fdn/547/skyraker-giant?utm_source=api
548,Swab Goblin,{1}{R},2.0,Creature — Goblin Pirate,common,R,R,,2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/548/swab-goblin?utm_source=api
549,Terror of Mount Velus,{5}{R}{R},7.0,Creature — Dragon,rare,R,R,"Flying
Double strike (This creature deals both first-strike and regular combat damage.)
When this creature enters, creatures you control gain double strike until end of turn.",5,5,,"Flying, Double strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/549/terror-of-mount-velus?utm_source=api
550,Volley Veteran,{3}{R},4.0,Creature — Goblin Warrior,uncommon,R,R,"When this creature enters, it deals damage to target creature an opponent controls equal to the number of Goblins you control.",4,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/550/volley-veteran?utm_source=api
551,Aggressive Mammoth,{3}{G}{G}{G},6.0,Creature — Elephant,rare,G,G,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Other creatures you control have trample.",8,8,,Trample,Foundations,2024-11-15,https://scryfall.com/card/fdn/551/aggressive-mammoth?utm_source=api
552,Bear Cub,{1}{G},2.0,Creature — Bear,common,G,G,,2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/552/bear-cub?utm_source=api
553,Biogenic Upgrade,{4}{G}{G},6.0,Sorcery,uncommon,G,G,"Distribute three +1/+1 counters among one, two, or three target creatures, then double the number of +1/+1 counters on each of those creatures.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/553/biogenic-upgrade?utm_source=api
554,Druid of the Cowl,{1}{G},2.0,Creature — Elf Druid,common,G,G,{T}: Add {G}.,1,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/554/druid-of-the-cowl?utm_source=api
555,Joraga Invocation,{4}{G}{G},6.0,Sorcery,uncommon,G,G,Each creature you control gets +3/+3 until end of turn and must be blocked this turn if able.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/555/joraga-invocation?utm_source=api
556,Magnigoth Sentry,{3}{G},4.0,Creature — Treefolk,common,G,G,Reach (This creature can block creatures with flying.),4,4,,Reach,Foundations,2024-11-15,https://scryfall.com/card/fdn/556/magnigoth-sentry?utm_source=api
557,New Horizons,{2}{G},3.0,Enchantment — Aura,common,G,G,"Enchant land
When this Aura enters, put a +1/+1 counter on target creature you control.
Enchanted land has ""{T}: Add two mana of any one color.""",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/557/new-horizons?utm_source=api
558,Tajuru Pathwarden,{4}{G},5.0,Creature — Elf Warrior Ally,common,G,G,"Vigilance (Attacking doesn't cause this creature to tap.)
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)",5,4,,"Vigilance, Trample",Foundations,2024-11-15,https://scryfall.com/card/fdn/558/tajuru-pathwarden?utm_source=api
559,Thornweald Archer,{1}{G},2.0,Creature — Elf Archer,common,G,G,"Reach (This creature can block creatures with flying.)
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)",2,1,,"Reach, Deathtouch",Foundations,2024-11-15,https://scryfall.com/card/fdn/559/thornweald-archer?utm_source=api
560,Thrashing Brontodon,{1}{G}{G},3.0,Creature — Dinosaur,uncommon,G,G,"{1}, Sacrifice this creature: Destroy target artifact or enchantment.",3,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/560/thrashing-brontodon?utm_source=api
561,Wildheart Invoker,{2}{G}{G},4.0,Creature — Elf Shaman,common,G,G,{8}: Target creature gets +5/+5 and gains trample until end of turn. (It can deal excess combat damage to the player or planeswalker it's attacking.),4,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/561/wildheart-invoker?utm_source=api
562,Goblin Firebomb,{1},1.0,Artifact,common,,,"Flash
{7}, {T}, Sacrifice this artifact: Destroy target permanent.",,,,Flash,Foundations,2024-11-15,https://scryfall.com/card/fdn/562/goblin-firebomb?utm_source=api
563,Pirate's Cutlass,{3},3.0,Artifact — Equipment,common,,,"When this Equipment enters, attach it to target Pirate you control.
Equipped creature gets +2/+1.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Foundations,2024-11-15,https://scryfall.com/card/fdn/563/pirates-cutlass?utm_source=api
564,Uncharted Haven,,0.0,Land,common,,,"This land enters tapped. As it enters, choose a color.
{T}: Add one mana of the chosen color.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/564/uncharted-haven?utm_source=api
565,Angelic Destiny,{2}{W}{W},4.0,Enchantment — Aura,mythic,W,W,"Enchant creature
Enchanted creature gets +4/+4, has flying and first strike, and is an Angel in addition to its other types.
When enchanted creature dies, return this card to its owner's hand.",,,,Enchant,Foundations,2024-11-15,https://scryfall.com/card/fdn/565/angelic-destiny?utm_source=api
566,Archway Angel,{5}{W},6.0,Creature — Angel,uncommon,W,W,"Flying
When this creature enters, you gain 2 life for each Gate you control.",3,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/566/archway-angel?utm_source=api
567,Ballyrush Banneret,{1}{W},2.0,Creature — Kithkin Soldier,common,W,W,Kithkin spells and Soldier spells you cast cost {1} less to cast.,2,1,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/567/ballyrush-banneret?utm_source=api
568,Charming Prince,{1}{W},2.0,Creature — Human Noble,rare,W,W,"When this creature enters, choose one —
• Scry 2.
• You gain 3 life.
• Exile another target creature you own. Return it to the battlefield under your control at the beginning of the next end step.",2,2,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/568/charming-prince?utm_source=api
569,Crusader of Odric,{2}{W},3.0,Creature — Human Soldier,common,W,W,Crusader of Odric's power and toughness are each equal to the number of creatures you control.,*,*,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/569/crusader-of-odric?utm_source=api
570,Dawnwing Marshal,{1}{W},2.0,Creature — Cat Soldier,uncommon,W,W,"Flying
{4}{W}: Creatures you control get +1/+1 until end of turn.",2,2,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/570/dawnwing-marshal?utm_source=api
571,Devout Decree,{1}{W},2.0,Sorcery,uncommon,W,W,Exile target creature or planeswalker that's black or red. Scry 1. (Look at the top card of your library. You may put that card on the bottom.),,,,Scry,Foundations,2024-11-15,https://scryfall.com/card/fdn/571/devout-decree?utm_source=api
572,Disenchant,{1}{W},2.0,Instant,common,W,W,Destroy target artifact or enchantment.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/572/disenchant?utm_source=api
573,Felidar Cub,{1}{W},2.0,Creature — Cat Beast,common,W,W,Sacrifice this creature: Destroy target enchantment.,2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/573/felidar-cub?utm_source=api
574,Felidar Retreat,{3}{W},4.0,Enchantment,rare,W,W,"Landfall — Whenever a land you control enters, choose one —
• Create a 2/2 white Cat Beast creature token.
• Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn.",,,,Landfall,Foundations,2024-11-15,https://scryfall.com/card/fdn/574/felidar-retreat?utm_source=api
575,Fumigate,{3}{W}{W},5.0,Sorcery,rare,W,W,Destroy all creatures. You gain 1 life for each creature destroyed this way.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/575/fumigate?utm_source=api
576,Knight of Grace,{1}{W},2.0,Creature — Human Knight,uncommon,W,W,"First strike (This creature deals combat damage before creatures without first strike.)
Hexproof from black (This creature can't be the target of black spells or abilities your opponents control.)
This creature gets +1/+0 as long as any player controls a black permanent.",2,2,,"Hexproof from, Hexproof, First strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/576/knight-of-grace?utm_source=api
577,"Linden, the Steadfast Queen",{W}{W}{W},3.0,Legendary Creature — Human Noble,rare,W,W,"Vigilance (Attacking doesn't cause this creature to tap.)
Whenever a white creature you control attacks, you gain 1 life.",3,3,,Vigilance,Foundations,2024-11-15,https://scryfall.com/card/fdn/577/linden-the-steadfast-queen?utm_source=api
578,Mentor of the Meek,{2}{W},3.0,Creature — Human Soldier,rare,W,W,"Whenever another creature you control with power 2 or less enters, you may pay {1}. If you do, draw a card.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/578/mentor-of-the-meek?utm_source=api
579,Regal Caracal,{3}{W}{W},5.0,Creature — Cat,rare,W,W,"Other Cats you control get +1/+1 and have lifelink. (Damage dealt by those creatures also causes you to gain that much life.)
When this creature enters, create two 1/1 white Cat creature tokens with lifelink.",3,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/579/regal-caracal?utm_source=api
580,Release the Dogs,{3}{W},4.0,Sorcery,uncommon,W,W,Create four 1/1 white Dog creature tokens.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/580/release-the-dogs?utm_source=api
581,Stasis Snare,{1}{W}{W},3.0,Enchantment,uncommon,W,W,"Flash (You may cast this spell any time you could cast an instant.)
When this enchantment enters, exile target creature an opponent controls until this enchantment leaves the battlefield.",,,,Flash,Foundations,2024-11-15,https://scryfall.com/card/fdn/581/stasis-snare?utm_source=api
582,"Syr Alin, the Lion's Claw",{3}{W}{W},5.0,Legendary Creature — Human Knight,uncommon,W,W,"First strike (This creature deals combat damage before creatures without first strike.)
Whenever Syr Alin attacks, other creatures you control get +1/+1 until end of turn.",4,4,,First strike,Foundations,2024-11-15,https://scryfall.com/card/fdn/582/syr-alin-the-lions-claw?utm_source=api
583,Valorous Stance,{1}{W},2.0,Instant,uncommon,W,W,"Choose one —
• Target creature gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)
• Destroy target creature with toughness 4 or greater.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/583/valorous-stance?utm_source=api
584,"Zetalpa, Primal Dawn",{6}{W}{W},8.0,Legendary Creature — Elder Dinosaur,rare,W,W,"Flying, double strike, vigilance, trample, indestructible",4,8,,"Flying, Indestructible, Vigilance, Trample, Double strike",Foundations,2024-11-15,https://scryfall.com/card/fdn/584/zetalpa-primal-dawn?utm_source=api
585,Arcanis the Omnipotent,{3}{U}{U}{U},6.0,Legendary Creature — Wizard,rare,U,U,"{T}: Draw three cards.
{2}{U}{U}: Return Arcanis to its owner's hand.",3,4,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/585/arcanis-the-omnipotent?utm_source=api
586,Chart a Course,{1}{U},2.0,Sorcery,uncommon,U,U,Draw two cards. Then discard a card unless you attacked this turn.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/586/chart-a-course?utm_source=api
587,Dictate of Kruphix,{1}{U}{U},3.0,Enchantment,rare,U,U,"Flash (You may cast this spell any time you could cast an instant.)
At the beginning of each player's draw step, that player draws an additional card.",,,,Flash,Foundations,2024-11-15,https://scryfall.com/card/fdn/587/dictate-of-kruphix?utm_source=api
588,Dive Down,{U},1.0,Instant,common,U,U,Target creature you control gets +0/+3 and gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.),,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/588/dive-down?utm_source=api
589,Finale of Revelation,{X}{U}{U},2.0,Sorcery,mythic,U,U,"Draw X cards. If X is 10 or more, instead shuffle your graveyard into your library, draw X cards, untap up to five lands, and you have no maximum hand size for the rest of the game.
Exile Finale of Revelation.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/589/finale-of-revelation?utm_source=api
590,Flashfreeze,{1}{U},2.0,Instant,uncommon,U,U,Counter target red or green spell.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/590/flashfreeze?utm_source=api
591,Fog Bank,{1}{U},2.0,Creature — Wall,uncommon,U,U,"Defender (This creature can't attack.)
Flying
Prevent all combat damage that would be dealt to and dealt by this creature.",0,2,,"Flying, Defender",Foundations,2024-11-15,https://scryfall.com/card/fdn/591/fog-bank?utm_source=api
592,Gateway Sneak,{2}{U},3.0,Creature — Vedalken Rogue,uncommon,U,U,"Whenever a Gate you control enters, this creature can't be blocked this turn.
Whenever this creature deals combat damage to a player, draw a card.",1,3,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/592/gateway-sneak?utm_source=api
593,Harbinger of the Tides,{U}{U},2.0,Creature — Merfolk Wizard,rare,U,U,"You may cast this spell as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)
When this creature enters, you may return target tapped creature an opponent controls to its owner's hand.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/593/harbinger-of-the-tides?utm_source=api
594,Mystical Teachings,{3}{U},4.0,Instant,uncommon,U,"B, U","Search your library for an instant card or a card with flash, reveal it, put it into your hand, then shuffle.
Flashback {5}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Foundations,2024-11-15,https://scryfall.com/card/fdn/594/mystical-teachings?utm_source=api
595,River's Rebuke,{4}{U}{U},6.0,Sorcery,rare,U,U,Return all nonland permanents target player controls to their owner's hand.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/595/rivers-rebuke?utm_source=api
596,Shipwreck Dowser,{3}{U}{U},5.0,Creature — Merfolk Wizard,uncommon,U,U,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, return target instant or sorcery card from your graveyard to your hand.",3,3,,Prowess,Foundations,2024-11-15,https://scryfall.com/card/fdn/596/shipwreck-dowser?utm_source=api
597,Sphinx of the Final Word,{5}{U}{U},7.0,Creature — Sphinx,mythic,U,U,"This spell can't be countered.
Flying
Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Instant and sorcery spells you control can't be countered.",5,5,,"Flying, Hexproof",Foundations,2024-11-15,https://scryfall.com/card/fdn/597/sphinx-of-the-final-word?utm_source=api
598,Tempest Djinn,{U}{U}{U},3.0,Creature — Djinn,rare,U,U,"Flying
This creature gets +1/+0 for each basic Island you control.",0,4,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/598/tempest-djinn?utm_source=api
599,Unsummon,{U},1.0,Instant,common,U,U,Return target creature to its owner's hand.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/599/unsummon?utm_source=api
600,Voracious Greatshark,{3}{U}{U},5.0,Creature — Shark,rare,U,U,"Flash (You may cast this spell any time you could cast an instant.)
When this creature enters, counter target artifact or creature spell.",5,4,,Flash,Foundations,2024-11-15,https://scryfall.com/card/fdn/600/voracious-greatshark?utm_source=api
601,Deathmark,{B},1.0,Sorcery,uncommon,B,B,Destroy target green or white creature.,,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/601/deathmark?utm_source=api
602,Demonic Pact,{2}{B}{B},4.0,Enchantment,mythic,B,B,"At the beginning of your upkeep, choose one that hasn't been chosen —
• This enchantment deals 4 damage to any target and you gain 4 life.
• Target opponent discards two cards.
• Draw two cards.
• You lose the game.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/602/demonic-pact?utm_source=api
603,Desecration Demon,{2}{B}{B},4.0,Creature — Demon,rare,B,B,"Flying
At the beginning of each combat, any opponent may sacrifice a creature of their choice. If a player does, tap this creature and put a +1/+1 counter on it.",6,6,,Flying,Foundations,2024-11-15,https://scryfall.com/card/fdn/603/desecration-demon?utm_source=api
604,Dread Summons,{X}{B}{B},2.0,Sorcery,rare,B,B,"Each player mills X cards. For each creature card put into a graveyard this way, you create a tapped 2/2 black Zombie creature token. (To mill a card, a player puts the top card of their library into their graveyard.)",,,,Mill,Foundations,2024-11-15,https://scryfall.com/card/fdn/604/dread-summons?utm_source=api
605,Driver of the Dead,{3}{B},4.0,Creature — Vampire,common,B,B,"When this creature dies, return target creature card with mana value 2 or less from your graveyard to the battlefield.",3,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/605/driver-of-the-dead?utm_source=api
606,Duress,{B},1.0,Sorcery,common,B,B,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.",,,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/606/duress?utm_source=api
607,Kalastria Highborn,{B}{B},2.0,Creature — Vampire Shaman,rare,B,B,"Whenever this creature or another Vampire you control dies, you may pay {B}. If you do, target player loses 2 life and you gain 2 life.",2,2,,,Foundations,2024-11-15,https://scryfall.com/card/fdn/607/kalastria-highborn?utm_source=api
